,id,title,tags
3649,51384,"Lovely, Still",drama romance holiday fable tell story elderly man discovering love first time. independentfilm nicholasfackler martinlandau ellenburstyn adamscott
3650,56930,Tycoon,"action drama romance engineer johnny munroe enlisted build railroad tunnel mountain reach mines. task complicated, ethic compromised, fall love boss's daughter mountain engineer railroad ethic richardwallace johnwayne laraineday cedrichardwicke"
3651,41730,Desert Blue,"comedy drama academic obsessed ""roadside attractions"" tv-star daughter finally discover world's largest ice cream cone, centerpiece old gold-rush town struggling stay map. end staying longer expected accident spilled unknown cola ingredient highway. spend next day various resident town include teenage girl love blow thing boy trying keep alive father dream building beachside resort middle desert. bomb fire fbi quarantine independentfilm waterpark bonfire explosive four-wheeler soda aqueduct beerbong gianticecreamcone morganj.freeman caseyaffleck katehudson brendansextoniii"
3652,18442,Decoys,"horror sciencefiction thriller luke roger another couple college guy trying lose virginity. luke see something unusual, begin suspect girl campus exactly...human. matthewhastings kimpoirier stefanievonpfetten eliastoufexis"
3653,298312,The Visit,"horror thriller terrifying story brother sister sent grandparents' remote pennsylvania farm weeklong trip. child discover elderly couple involved something deeply disturbing, see chance getting back home growing smaller every day. rapmusic pennsylvania brothersisterrelationship farm grandparent murder child independentfilm farmhouse singlemother violence oven foundfootage hideandseek diaper m.nightshyamalan oliviadejonge edoxenbould kathrynhahn"
3654,11600,Redacted,drama war redacted film written directed brian de palma fictional drama loosely based mahmudiyah killing iraq. iraq iraqwar briandepalma izzydiaz robdevaney tyjones
3655,71547,Fascination,"romance thriller young scott doherty (adam garcia) get suspicious mother (jacqueline bisset) plan wed oliver vance (stuart wilson) soon husband's untimely death. scott investigates oliver's pretty daughter, kelly (alice evans), shared scott's doubt upcoming nuptials. along way, fall love kelly, fatal explosion turn scott's life upside - evidence point murderer. framed? beach murder klausmenzel jacquelinebisset adamgarcia jamesnaughton"
3656,57876,Area 51,"horror thriller sciencefiction three young conspiracy theorist attempt uncover mystery area 51, government's secret location rumored hosted encounter alien beings. find hidden facility expose unimaginable secrets. foundfootage area51 orenpeli reidwarner darrinbragg benrovner"
3657,77495,Sleep Tight,"thriller apartment concierge cesar miserable person belief born without ability happy. result, decides mission make life hell everyone around him. majority tenant easy agitate, clara prof harder most. cesar go creepy extreme make young woman mentally break down. thing get even complicated twisted relationship boyfriend, marcos, show up. barcelonaspain blackmail concierge caretaker stalking apartmentbuilding peephole chloroform jaumebalagueró luistosar martaetura albertosanjuan"
3658,13849,The Cottage,"horror comedy crime thriller remote part countryside, bungled kidnapping turn living nightmare four central character cross path psychopathic farmer hell break loose. ransom hostage hostagedrama paulandrewwilliams andyserkis reeceshearsmith jenniferellison"
3659,14849,Dead Like Me: Life After Death,"drama fantasy comedy george colleague get new bos whose focus moving soul quickly enjoying life without consequences, team begin break strict reaper rules. friend fall victim desire money, success, fame, george break another rule revealing true identity living family. suicide lifeanddeath coma afterlife stephenherek ellenmuth jasmineguy callumblue"
3660,12486,Farce of the Penguins,"comedy documentary spoof ""march penguins,"" nature footage penguin near south pole get soundtrack human voices. carl jimmy, best friends, walk 70 mile mating ground female penguin wait. huddled mass female - especially melissa vicki - talk males, mating, might happen year. carl, jimmy, male make long trek talking food, fornication flatulence. year, carl's sex life dismal, fall hard melissa. seems like him. crisis develops jimmy come upon something soft dark. friend forgive? parenthood await carl melissa? penguin balzen antarctic bobsaget samuell.jackson jimbelushi whoopigoldberg"
3661,19615,Flying By,"drama real estate developer go 25th high school reunion without wife, find old teenage band playing. get stage couple songs, convince come rehearsal. wife outraged played. daughter think kind cool. mother, retirement home, encourages enjoy life. feel temporary relief pressure business complexity stress marriage tensions. band get booked popular bar, lead last minute booking open reunion tour, possibility additional tour dates. band internal conflicts. face tough decision give shot even though affect marriage, family, particularly daughter, business. billyraycyrus heatherlocklear ahnaisechristmas"
3662,244403,Rudderless,"music drama comedy grieving father downward spiral stumble across box recently deceased son's demo tape lyrics. shocked discovery unknown talent, form band hope finding catharsis. fathersonrelationship rockband grievingfather williamh.macy billycrudup antonyelchin felicityhuffman"
3663,292481,Henry & Me,"family animation henry &amp; tell courageous story jack (austin williams), brave young boy dealt life changing blow. low confidence filled self-doubt, hope seems lost mysterious stranger named henry (richard gere) appears. touch pin, henry sweep jack away magical world illness longer exists new york yankee legend play forever. incredible journey brings jack face face babe ruth (chazz palminteri), thurman munson (paul simon), lefty gomez (luis guzman) mickey mantle (david mantle) – teach jack face fear never give up. movie climax yankee stadium, jack must test newfound courage save season find way home. featuring star-cast unforgettable characters, henry &amp; heartwarming movie experience entire family message hope… life throw curve… swing away! baseball surrealism child newyorkyankees barrettesposito richardgere luisguzmán chazzpalminteri"
3664,340816,Christmas Eve,"romance comedy hilarity, romance, transcendence prevail power outage trap six different group new yorkers inside elevator christmas eve. photographer surgeon orchestra doctor caraccident poweroutage stuckinelevator elevator christmas mitchdavis patrickstewart cherylhines garycole"
3665,78814,We Have Your Husband,"tvmovie crime drama thriller american-born jayne valseca, husband eduardo, son legendary mexican newspaper publisher, two child live idyllic life 1,000 acre ranch outside peaceful mexico town. summer 2007, peaceful life turned real-life nightmare eduardo ambushed kidnapped strangers. kidnapping becoming pervasive lucrative business mexico, jayne mercy kidnapper demand million husband's safe release. pushed limit everything possibly raise money necessary bring eduardo back alive. eduardo starved tortured, loos hope ever seeing family despite dire bleak times, jayne refuse give decides turn table kidnapper make demand own. film based true story book, husband: one woman's terrifying story kidnapping mexico. ericbross teripolo esaimorales nicholasgonzalez"
3666,297596,Dying of the Light,"thriller drama evan lake, veteran cia agent, ordered retire. protégé uncovers evidence lake's nemesis, terrorist banir, resurfaced, lake go rogue, embarking perilous, intercontinental mission eliminate sworn enemy. cia retirement espionage terrorism paulschrader nicolascage antonyelchin alexanderkarim"
3667,299552,Born Of War,"action thriller war mina, young college student, life ripped away family killed. find murder part botched kidnapping return real father—a terrorist middle east. gun oil secretservice womandirector mina vickyjewson jamesfrain sofiablack-d'elia lydialeonard"
3668,11935,Capricorn One,"drama action thriller sciencefiction order protect reputation american space program, team scientist stage phony mar landing. willingly participating deception trio well-meaning astronauts, become liability space capsule reported lost re-entry. now, help crusading reporter,they must battle sinister conspiracy stop nothing keep truth helicopter nasa texas spacecraft beguilement cropduster conspiracy escape astronaut desert missiontomars investigativereporter launchpad peterhyams elliottgould jamesbrolin brendavaccaro"
3669,113406,Should've Been Romeo,"comedy drama self-centered, middle-aged pitchman potato chip company loses job livelihood octogenarian grandfather dropped doorstep unexpectedly mother way single cruise. marciabennett paulben-victor edasner jordennthompson"
3670,447027,Running Forever,"family estranged since mother's death 9/11 attacks, daughter father must work together re-establish relationship. difficulty nearly consumes both, bond beautiful horse also gone tragic loss brings taylor sims, back important - family, friendship faith. help community above, repair piece life learn stop running, forever."
3671,290825,Yoga Hosers,comedy fantasy horror thriller two teenage yoga enthusiast team legendary man-hunter battle ancient evil presence threatening major party plans. canada nazi sequel spinoff ancientevil kevinsmith lily-rosedepp harleyquinnsmith justinlong
3672,361159,Navy Seals vs. Zombies,"horror action team highly skilled navy seal find embarking battle life come face-to-face undead. deadly outbreak occurs new orleans, seal must fight lives, city, army zombies. louisiana navyseal zombie violence infected walkingdead batonrouge stantonbarrett edquinn michaeldudikoff rickfox"
3673,12555,I Served the King of England,"comedy drama jan dítě released czech prison end 15-year sentence. settling town near border, occupies time rebuilding deserted house, recalling past. main wish life millionaire. jan begin career frankfurter vendor, slowly learns power money influence exerts people. expensiverestaurant luxury adolfhitler prague sudetendeutsch littleboy nazigermany jiřímenzel ivanbarnev oldřichkaiser juliajentsch"
3674,31175,Soul Kitchen,"drama comedy soul kitchen film center likable hopelessly disorganized restauranteur, zinos, whose cafe second home motley crew lovable eccentrics. girlfriend nadine move shanghai, love-sick zinos decides fly her, leaving restaurant hand unreliable ex-con brother illias. decision turn disastrous: illias gamble away restaurant shady real estate agent, zinos find nadine new lover. brother stop arguing get together, soul kitchen might still one last chance staying business. mayhem follows hilariously entertaining story self-realization, set irresistibly soulful soundtrack. fatihakin adambousdoukos birolünel moritzbleibtreu"
3675,12498,Sling Blade,"drama karl childers mentally disabled man custody state mental hospital since age 12 killing mother lover. although thoroughly institutionalized, karl deemed fit released outside world. independentfilm repairshop southern deaththreat story religiousart fatherfigure billybobthornton billybobthornton dwightyoakam j.t.walsh"
3676,77949,The Awakening,horror thriller 1921 england overwhelmed loss grief world war i. hoax exposer florence cathcart (hall) visit boarding school explain sighting child ghost. suicide england classroom investigation supernatural murder child haunting teacher author fear estate con discovery ghost governess nickmurphy rebeccahall dominicwest imeldastaunton
3677,1690,Hostel,"horror three backpacker head slovakian city promise meet hedonistic expectations, idea hell awaits them. bathroom sex amsterdam europe brothel slovakia backpacker horror gore blood torture businesscard doberman hostel surgery eliteclub finger eliroth jayhernandez derekrichardson eythorgudjonsson"
3678,8435,A Cock and Bull Story,"comedy drama steve coogan, arrogant actor low self-esteem complicated love life, playing eponymous role adaptation ""the life opinion tristram shandy, gentleman"" filmed stately home. constantly spar actor rob brydon, playing uncle toby belief role equal importance coogan's. adaptation filminafilm michaelwinterbottom stevecoogan robbrydon keeleyhawes"
3679,64720,Take Shelter,"thriller drama plagued series apocalyptic visions, young husband father question whether shelter family coming storm, himself. shelter endoftheworld sanity apocalypse jeffnichols michaelshannon jessicachastain katymixon"
3680,49365,Lady in White,"horror thriller locked school closet halloween 1962, young frank witness ghost young girl man murdered year ago. shortly afterward find stalked killer soon drawn old house mysterious lady white lives. discovers secret woman soon find killer may someone close him. smalltown boy murder maniac ghost thesixties franklaloggia lukashaas lencariou alexrocco"
3681,11404,Driving Lessons,"drama comedy shy teenage boy trying escape influence domineering mother, world changed begin work retired actress. auto autoritianeducation independentfilm teacher jeremybrock lauralinney rupertgrint juliewalters"
3682,300706,Let's Kill Ward's Wife,"comedy everyone hate ward’s wife want dead, ward (donald faison) all. friends’ murderous fantasy turn (accidental) reality, deal whole new set problem — like dispose body still make 3 p.m. tee time. scott foley's directorial debut, also starring foley, patrick wilson, amy acker, nicolette sheridan, blackly comic caper helping friend bad relationship mean necessary. wifemurder murderplot scottfoley patrickwilson scottfoley amyacker"
3683,16337,The Texas Chainsaw Massacre 2,horror radio host victimized cannibal family former texas marshall hunt them. hammer gore slasher chainsaw bhorror tobehooper dennishopper carolinewilliams jimsiedow
3684,11577,Pat Garrett & Billy the Kid,western aging pat garrett hired lawman behalf group wealthy new mexico cattle barons--his sole purpose bring old friend billy kid. sheriff aging billythekid lawlessness gunbattle gore breast oldfriends flogging manslapsawoman patgarrett manhunt sampeckinpah jamescoburn kriskristofferson richardjaeckel
3685,77987,Only God Forgives,"drama thriller crime julian, run thai boxing club front organization family's drug smuggling operation, forced mother jenna find kill individual responsible brother's recent death. bangkok suicidal arthouse neo-noir drugtrafficker verylittledialogue emasculation nicolaswindingrefn ryangosling kristinscottthomas gordonbrown"
3686,40185,Camping Sauvage,"drama romance un camping au bord d'un lac pendant le vacances d'été. camille, 17 ans, traîne son ennui coincée entre s parent et son petit ami. elle rencontre blaise, la quarantaine, tout juste embauché comme moniteur de voile. camille et blaise connaissent tous deux ce même mal de vivre qui le rapproche et le éloigne de autres. mais leur complicité alimente la rumeur d'une liaison qui exaspère leur entourage et déchaîne le passions. il se lancent alors à corp perdus dans une dangereuse histoire d'amour... christopheali denislavant isildlebesco pascalbongard"
3687,68202,Without Men,comedy romance woman remote latin american town forced pick piece remake world town's men forcibly recruited communist guerrillas. womandirector gabrielatagliavini evalongoria christianslater oscarnunez
3688,8981,Dear Frankie,"drama family nine-year-old frankie single mum lizzie move ever since frankie remember, recently arriving seaside scottish town. wanting protect deaf son truth they've run away father, lizzie invented story away sea hm accra. every weeks, lizzie writes frankie make-believe letter father, telling adventure exotic lands. frankie track ship's progress around globe, discovers due dock hometown. real hm accra arriving fortnight, lizzie must choose telling frankie truth finding perfect stranger play frankie's father one day... scotland fathersonrelationship singleparent lossoffather violentfather letter ship father littleboy independentfilm deaf womandirector shonaauerbach gerardbutler emilymortimer jackmcelhone"
3689,10914,All Hat,"action comedy drama western ex-con return rural ontario root outwits corrupt wealthy thoroughbred owner trying take slew local farms. ray dokes, charming ex-ballplayer, return jail discover rural landscape childhood transformed urban development. determined stay trouble, ray head farm old friend pete culpepper, crusty texas cowboy train losing racehorse whose debt growing faster corn. indianterritory horse ranch stetson urbanisierung bestfriend leonardfarlinger rachaelleighcook lukekirby keithcarradine"
3690,50848,The Names of Love,"drama comedy romance bahia benmahmoud, free-spirited young woman, particular way seeing political engagement, hesitate sleep agree convert cause - lot people, right-leaning people concerned. generally, work pretty well. day meet arthur martin, discreet forty-something like taking risks. imago name like that, he's got slightly fascist. name deceitful appearance deceiving.. femalenudity political votingresults michelleclerc jacquesgamblin saraforestier zinedinesoualem"
3691,166624,Treading Water,"drama comedy first glance, mica seems perfectly normal boy. first glance often deceiving... one, mica's house museum honouring guillermo garibai, legendary mexican crooner. mica spends time there, giving guided tour aging garibai fans. stranger still, mica smells. smell like fish. numerous doctors, life-long therapist even parent loss. one want mica's friend. girl talk him. life appears pointless, uneventful, doomed. is, laura walk it. fish boy parenting firstlove troubledchildhood childpsychologist womandirector synchronizedswimming selfacceptance parentaladvisor analeinecalymayor douglassmith zoëkravitz ariadnagil"
3692,10822,Savage Grace,"drama examination famous scandal 1970s explores relationship barbara baekeland son, antony. barbara, lonely social climber unhappily married wealthy remote plastic heir brook baekeland, dotes antony, homosexual. barbara try ""cure"" antony sexuality -- sometimes seducing -- groundwork laid murderous tragedy. mother sex adultery nudity scandal son love murder true teenager gayman incest socialite tomkalin juliannemoore stephendillane eddieredmayne"
3693,10844,Out of the Blue,"drama ordinary people find extraordinary courage face madness. 13–14 november 1990 madness came aramoana, small new zealand seaside town, form lone gunman high-powered semi-automatic rifle. stalked victim terrified confused resident trapped 24 hour handful under-resourced under-armed local policeman risked life trying find save survivors. based true events. newzealand gunrampage police independentfilm neighbor personrunningamok robertsarkies karlurban tandiwright simonferry"
3694,9336,Police Academy,"comedy crime new rule enforced lady mayoress mean sex, weight, height intelligence need longer factor joining police force. open floodgate sundry enter police academy, much chagrin instructors. everyone choice, though. social misfit mahoney forced sign alternative jail sentence take long fall foul boorish lieutenant harris. long, mahoney realises enjoying police cadet decides want stay... harris decides want mahoney out! trainer recruit shenanigan policeacademy hughwilson steveguttenberg kimcattrall g.w.bailey"
3695,5689,The Blue Lagoon,"romance adventure drama two small child ship's cook survive shipwreck find safety idyllic tropical island. soon, however, cook dy young boy girl left own. day become year emmeline (brooke shields) richard (christopher atkins) make home surrounded exotic creature nature's beauty. ever see civilization again? sexualidentity shipwreck lover stranded marooned pacificisland teenager desertedisland tropicalisland lostatsea randalkleiser brookeshields christopheratkins leomckern"
3696,712,Four Weddings and a Funeral,comedy drama romance four wedding funeral british comedy british man named charles american woman named carrie go numerous wedding determine right one another. upperclass loveatfirstsight weddingvows marriageproposal yuppie loveofone'slife lonewolf snob witness bride bridegroom bridesmaid funeral clumsyfellow friendship wedding gaycouple mikenewell hughgrant andiemacdowell jamesfleet
3697,13342,Fast Times at Ridgemont High,"comedy follows group high school student growing southern california, based real-life adventure chronicled cameron crowe. stacy hamilton mark ratner looking love interest, helped along older classmates, linda barrett mike damone, respectively. center film held jeff spicoli, perpetually stoned surfer dude face resolute mr. hand, convinced everyone dope. sex basedonnovel nudity friendship highschool shoppingmall bikini bong teacher comingofage marijuana lossofvirginity drughumor teenmovie rock'n'roll stoner irreverence teencomedy dreamsequence conveniencestore teenagepregnancy womandirector abortion surferdude amyheckerling seanpenn jenniferjasonleigh judgereinhold"
3698,10339,Moby Dick,"adventure drama 1841, young ishmael sign service abroad pequod, whaler sailing new bedford. ship command captain ahab, strict disciplinarian exhorts men find moby dick, great white whale. ahab lost leg creature desperate revenge. crew soon learns, stop nothing gain satisfaction. basedonnovel captain boat obsession shipwreck strokeoffate whale walrus revenge johnhuston gregorypeck richardbasehart leogenn"
3699,1429,25th Hour,"crime drama filmed adaptation david benioff's novel name. set new york, convicted drug dealer named monty one day left freedom sent prison. anger, blame, frustration, betrayal, guilt loneliness theme last day friends, family, parties, saying goodbye, setting thing straight. spike lee joint. prison prisoner dream drugdealer nightclub americandream malefriendship melancholy girlfriend friendship aftercreditsstinger spikelee edwardnorton philipseymourhoffman barrypepper"
3700,9303,Bound,"crime drama romance thriller corky, tough female ex con lover violet concoct scheme steal million stashed mob money pin blame violet's crooked boyfriend caeser. prison women'sprison suspense mafia lesbian gangster ex-con womandirector lillywachowski jennifertilly ginagershon joepantoliano"
3701,641,Requiem for a Dream,crime drama hope dream four ambitious people shattered drug addiction begin spiraling control. look addiction overcomes mind body. drugaddiction junkie heroin speed diet unsociability illegalprostitution darrenaronofsky ellenburstyn jaredleto jenniferconnelly
3702,27686,State Fair,"music romance annual visit iowa state fair, frake family enjoy many adventures. proud patriarch abel (charles winninger) high hope champion swine blueboy; wife melissa (fay bainter) enters mincemeat pickle contest...with hilarious results. statefair walterlang jeannecrain danaandrews dickhaymes"
3703,65749,Tango,drama foreign romance dangerous love affair inspires director create spectacular bodly seductive dance film ever made. 1998 oscar nominee best foreign language film. dancer tango musical love carlossaura miguelángelsolá cecilianarova míamaestro
3704,6106,Salvador,drama second rated journalist u try luck el salvador military dictatorship 1980s. civilwar dictator journalist guerrilla lossoflover revolution warcorrespondent civilrightsmovement picturejournalist elsalvador dictatorship oliverstone jameswoods jimbelushi michaelmurphy
3705,252680,Moms' Night Out,"comedy yearning evening without kids, friend plan night out. this, husband need watch kids. go wrong? wifehusbandrelationship stress child motherdaughterrelationship parenthood parenting parentchildrelationship duringcreditsstinger jonerwin sarahdrew seanastin patriciaheaton"
3706,141,Donnie Darko,"fantasy drama mystery narrowly escaping bizarre accident, troubled teenager plagued vision large bunny rabbit manipulates commit series crimes. parentskidsrelationship airplane timetravel schoolpresentation schoolperformance suburbia vision morality teenager richardkelly jakegyllenhaal jenamalone patrickswayze"
3707,66607,Saving Private Perez,"action comedy foreign la vida ha llevado julián pérez por caminos equivocados, pero el destino le presentará este hombre la oportunidad de encontrar su redención cuando e enviado la misión más peligrosa noble de toda su vida, una misión ordenada por la única autoridad que todavía respeta, su madre, doña elvira. julián debe viajar hasta el otro extremo del mundo, un lugar llamado irak, traer de vuelta vivo, su hermano menor el soldado de infantería juan pérez. con la promesa hecha, julián pérez regresa su natal sinaloa donde reclutará un comando de elite, destinado cumplir una misión suicida: viajar irak salvar al soldado pérez. betogómez joaquíncosio gerardotaracena jaimecamil"
3708,17139,Character,"drama foreign history j.w. katadreuffe son joba katadreuffe a.b. drevenhaven. though fully neglected joba, dreverhaven ensures succesfull career son. mostly unseen, though sue son times. son katadreuffe succeeds, great costs. lawandethics mikevandiem jandecleir fedjavanhuêt bettyschuurman"
3709,12079,Spun,"comedy crime drama course three day ross, college dropout addicted crystal-meth, encounter variety oddball folk - including stripper named nikki boyfriend, local meth producer, cook - really want hook old girlfriend, amy. independentfilm speedfreak junkycop boytoy pornmagazine dopeselling crank handcuffedtoabed cctv veterinaryclinic needlepoint needle olderwomanyoungerwomanrelationship telephonesex jonasåkerlund jasonschwartzman mickeyrourke brittanymurphy"
3710,39800,Life During Wartime,"comedy drama friends, family, lover struggle find love, forgiveness, meaning almost war-torn world riddled comedy pathos. follows solondz's film happiness (1998). darkcomedy independentfilm toddsolondz allysheedy paulreubens shirleyhenderson"
3711,4550,Sympathy for Lady Vengeance,"drama thriller 13-year imprisonment kidnap murder 6 year old boy, beautiful lee guem-ja start seeking revenge man really responsible boy's death. help fellow inmate reunited daughter, get closer closer goal. action lead relief seeks? independentfilm parkchan-wook choimin-sik leeyoung-ae kwonyea-young"
3712,62116,Mozart's Sister,"drama re-imagined account early life maria anna 'nannerl' mozart, five year older wolfgang musical prodigy right. royalcourt overbearingfather harpsichord 18thcentury renéféret marieféret marcbarbé delphinechuillot"
3713,9991,Mean Machine,"comedy drama disgraced ex-england captain (danny 'mean machine' meehan) thrown jail assaulting two police officers. keep head opportunity forget everything change life prisoners. prisoner chance put one evil guards. prisoner lead danny whole prison, guard aside, behind them. prison sport amateursoccer soccercoach barryskolnick vinniejones davidkelly davidhemmings"
3714,13807,Exiled,"action crime thriller friendship formed ex-gangster, two group hitman - want protect sent kill him. johnnieto anthonywong francisng simonyam"
3715,68818,Blackthorn,"adventure action western bolivia, butch cassidy (now calling james blackthorne) pine one last sight home, adventure aligns young robber make duo target gang lawman alike. robbery miner treachery sundancekid nativepeoples butchcassidy mateogil samshepard magalysolier eduardonoriega"
3716,12093,Lilya 4-ever,"crime drama lilya life poverty dream better life. mother move united state abandon aunt, neglect her. lilya hang friends, natasha volodya, suicidal. desperate money, start working prostitute, later meet andrei. offer good job sweden, lilya arrives life quickly enters downward spiral. suicide sex sweden underground nightclub nudity escape poverty prostitution violence disturbing lukasmoodysson oksanaakinshina artyombogucharsky lyubovagapova"
3717,36419,After.Life,"drama horror mystery thriller young woman caught life death... funeral director appears gift transitioning dead, might intent burying alive. wheelchair nightmare funeral injection cry casket shovel lily argument crucifix womandirector agnieszkawojtowicz-vosloo liamneeson justinlong christinaricci"
3718,281730,Fugly,"comedy drama thriller story 4 friend - dev, gaurav, aditya &amp; devi. cast young &amp; fresh. cusp life - college finished, career path yet set. last day true freedom gone through, still cherish. friend conscientious, fun would never cross boundary - dream expectation life, say - man proposes, god disposes. fun filled care free life come abrupt halt, faced extremely corrupt seemingly fearless police officer. put series event motion test friendship character - life becomes 'fugly'. kabirsadanand jimmyshergill mohitmarwah kiaraadvani"
3719,510,One Flew Over the Cuckoo's Nest,"drama serving time insanity state mental hospital, implacable rabble-rouser, randle patrick mcmurphy inspires fellow patient rebel authoritarian rule head nurse, mildred ratched. individual rebel self-destruction wheelchair lunaticasylum dyinganddeath rageandhate freedom insanity basicrightsandhumanrights psychiatrist milošforman jacknicholson louisefletcher dannydevito"
3720,362105,R.L. Stine's Monsterville: The Cabinet of Souls,comedy horror teenage friend must resist spell evil showman staging house horror show small town. peterdeluise dovecameron katherinemcnamara ryanmccartan
3721,10970,Silent Movie,"comedy aspiring filmmaker mel funn, marty egg dom bell go financially troubled studio idea silent movie. effort make movie marketable, attempt recruit number big name star appear, studio's creditor attempt thwart them. film contains one word dialogue, spoken unlikely source. screenplay stuntman slapstick mime hollywood silentfilm melbrooks melbrooks martyfeldman domdeluise"
3722,375290,Airlift,"thriller action drama history iraq invades kuwait august, 1990, callous indian businessman becomes spokesperson 170,000 stranded countrymen. evacuation war basedontruestory iraqwar rajamenon akshaykumar nimratkaur ferynawazheir"
3723,17663,Anne of Green Gables,"drama family turn century prince edward island, matthew cuthbert sister marilla decide take orphan boy help farm. get unexpected jolt they're mistakenly sent girl instead: anne shirley. anne's dreamer unusual point view, far removed marilla's pragmatic ways, trial marilla agrees keep anne. basedonnovel brothersisterrelationship canada village love school miniseries bestfriend orphan historical kid redheadgirl kevinsullivan meganfollows colleendewhurst richardfarnsworth"
3724,270938,Falcon Rising,"adventure action chapman ex-marine brazil's slums, battling yakuza outfit attacked sister left dead. yakuza marine fighting erniebarbarash michaeljaiwhite nealmcdonough lateefcrowder"
3725,116613,The Sweeney,"action drama crime based '70s uk tv show, sweeney action-packed british police thriller director football factory. jack regan (ray winstone), hardened cop doesn’t play rules, confronted criminal past. sidekick george carter (ben drew aka plan b) put case jewellery store heist end killing. killing really execution disguise? pressure bos fact regan affair boss’s wife, it’s going easy stay trouble. british basedontvseries nicklove raywinstone bendrew hayleyatwell"
3726,11826,Sexy Beast,"crime drama thriller gary former gangster made modest amount money criminal career. happy put life crime behind him, retired wife deedee sunny bliss rural spain, life idyllic life family close friends. gary's contentment ruptured unwelcome visitor past. don. spain sex nudity psychopath murder heist money gangster violence criminal retired hunting safecracker brutal leisure jonathanglazer raywinstone benkingsley ianmcshane"
3727,29920,Easy Money,"drama thriller crime three-tiered story centered around drug organized crime, focused young man becomes runner coke dealer. consignment danielespinosa joelkinnaman matiasvarela dragomirmrsic"
3728,1088,Whale Rider,"drama family east coast new zealand, whangara people believe presence date back thousand year single ancestor, paikea, escaped death canoe capsized riding shore back whale. on, whangara chiefs, always first-born, always male, considered paikea's direct descendants. pai, 11-year-old girl patriarchal new zealand tribe, belief destined new chief. grandfather koro bound tradition pick male leader. pai love koro anyone world, must fight thousand year tradition fulfill destiny. ocean lossofmother tradition lossofbrother becominganadult roleofwomen empowerment newzealand maoritradition chief grandfathergranddaughterrelationship modernsociety whale patriarch stickfighting canoe patriarchy lossofwife womandirector nikicaro keishacastle-hughes rawiriparatene vickyhaughton"
3729,26379,Paa,"drama family foreign suffers progeria like syndrome. mentally 13 physically look 5 time older. spite condition, auro happy boy. life mother vidya, gynaecologist. amol young, progressive politician. man mission. auro amol's son. paa 'rare' story father-son, son-father relationship. amitabhbachchan abhishekbachchan vidyabalan"
3730,34069,Cargo,thriller mystery sciencefiction story cargo take place rusty space-freighter kassandra way station 42. young medic laura one awake board rest crew lie frozen hibernation sleep. 4 month laura's shift over. spacecolony spacetravel simulatedreality spaceship suspense cargoship suspendedanimation lonelinessinspace ivanengler martinrapold anna-katharinaschwabroh regulagrauwiller
3731,10947,High School Musical,"comedy drama family music tvmovie troy (zac efron), popular captain basketball team, gabriella (vanessa anne hudgens), brainy beautiful member academic club, break rule east high society secretly audition lead school's musical. reach star follow dreams, everyone learns acceptance, teamwork, yourself. set fun tune cool dance moves! becominganadult musical music highschool schoolperformance highschoolsports jock teenager clique theater peerpressure teenageromance kennyortega zacefron vanessahudgens ashleytisdale"
3732,47452,Love and Death on Long Island,"drama romance foreign giles de'ath widower like anything modern. go movie fall love film star, ronnie bostock. investigates everything movie ronnie. travel long island city ronnie life meet him, pretending ronnie great actor that's giles admires him. obsession love obsessivelove actor richardkwietniowski johnhurt jasonpriestley sheilahancock"
3733,3040,Night Watch,"fantasy action thriller among normal human live ""others"" possessing various supernatural powers. divided force light force dark, signed truce several century ago end devastating battle. ever since, force light govern day night belongs dark opponents. modern day moscow dark others actually roam night vampire ""night watch"" light forces, among anton, movie's protagonist, try control limit outrage witch subway fight airplane owl todfeind guard blood moscow timurbekmambetov konstantinkhabenskiy vladimirmenshov galinatyunina"
3734,11386,The Crying Game,"romance crime drama thriller irish republican army member fergus (stephen rea) form unexpected bond jody (forest whitaker), kidnapped british soldier custody, despite warning fellow ira member jude (miranda richardson) maguire (adrian dunbar). jody make fergus promise he'll visit girlfriend, dil (jaye davidson), london, fergus flees city, seek out. hounded former ira colleagues, find increasingly drawn enigmatic, surprising, dil. transvestism gay hostage loveofone'slife northernireland homosexuality gayinterest teenagecrush soldier politicalunrest neiljordan stephenrea jayedavidson mirandarichardson"
3735,10246,Porky's,"comedy set 1954, group florida high schoolers seek lose virginity lead seek revenge sleazy nightclub owner redneck sheriff brother harassing them. malenudity femalenudity sex florida virgin nudity stripper redneck school lossofvirginity hijinks racism teenager lust mischief peepingtom teaching misadventure duringcreditsstinger voyeur canuxploitation virginity bobclark danmonahan markherrier wyattknight"
3736,29426,Survival of the Dead,"horror sciencefiction island coast north america, local resident simultaneously fight zombie epidemic hoping cure return un-dead relative back human state. zombie georgea.romero alanvansprang kennethwelsh kathleenmunroe"
3737,10331,Night of the Living Dead,"horror group people try survive attack bloodthirsty zombie trapped rural pennsylvania farmhouse. although first zombie film, night living dead progenitor contemporary ""zombie apocalypse"" horror film, greatly influenced modern pop-culture zombie archetype. brothersisterrelationship cemetery gun gasstation lossoffather cellar house barricade zombie trapped bitten georgea.romero duanejones juditho'dea karlhardman"
3738,153,Lost in Translation,"drama two lost soul visiting tokyo -- young, neglected wife photographer washed-up movie star shooting tv commercial -- find odd solace pensive freedom real other's company, away life america. upperclass hotelroom agedifference commercial karaoke homesickness cultureclash jetlag popstar unsociability aftercreditsstinger womandirector sofiacoppola billmurray scarlettjohansson annafaris"
